TractId,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
41067031705,Oregon,Washington County,5121,2522,2599,29.0,53.6,7.9,0.2,7.6,0.0,3152,52298.0,8648.0,25412.0,2658.0,14.9,26.5,25.7,28.2,22.0,9.1,15.0,73.5,10.8,8.6,1.4,2.5,3.2,25.5,2759,84.9,8.2,6.9,0.0,4.6
41067031706,Oregon,Washington County,5864,2865,2999,38.6,42.9,5.9,0.0,8.8,0.3,3218,51597.0,9651.0,23214.0,4497.0,24.1,37.4,25.5,30.6,22.5,6.7,14.7,63.8,14.2,11.8,2.6,3.8,3.8,27.9,3166,91.7,5.4,2.9,0.0,7.2
41067031804,Oregon,Washington County,6387,3084,3303,16.9,64.6,0.0,0.7,12.0,0.0,4281,81686.0,16932.0,37439.0,4068.0,15.2,26.5,44.5,16.9,22.4,3.4,12.8,76.1,7.7,5.5,0.0,0.7,9.9,23.5,3215,83.4,7.2,9.4,0.0,6.6
41067031805,Oregon,Washington County,7596,3692,3904,13.2,66.7,2.7,0.4,10.5,0.4,5228,102674.0,7781.0,40988.0,6981.0,4.7,0.0,51.5,16.3,20.0,8.1,4.0,78.3,9.1,2.5,0.0,2.2,7.9,27.2,3793,81.4,10.6,7.3,0.8,6.3
41067031806,Oregon,Washington County,5983,3096,2887,14.6,66.0,4.6,0.3,10.2,0.2,4132,74757.0,8899.0,29794.0,2859.0,10.5,14.4,42.5,17.6,26.0,7.5,6.5,81.3,9.0,1.4,0.4,2.0,5.9,24.0,2805,84.1,8.2,7.6,0.0,11.8
41067031807,Oregon,Washington County,3570,1709,1861,10.9,73.4,1.2,0.2,9.1,0.0,2603,72109.0,13859.0,38164.0,3534.0,8.1,1.7,53.5,10.8,23.5,8.0,4.1,68.1,13.1,5.0,1.7,0.9,11.2,23.9,1928,86.1,5.1,8.8,0.0,4.4
41067031812,Oregon,Washington County,5495,2867,2628,14.3,66.8,3.1,0.3,12.4,0.0,4277,78221.0,11011.0,37940.0,4445.0,12.7,23.0,49.0,11.4,27.5,2.2,9.9,81.7,5.8,6.4,1.4,0.4,4.3,25.3,3338,78.3,18.7,2.7,0.3,6.7
41067031813,Oregon,Washington County,5737,2886,2851,4.7,76.3,1.9,0.2,13.0,1.0,4015,102557.0,31153.0,44109.0,4773.0,7.2,8.6,49.5,12.3,28.9,0.9,8.3,73.4,10.2,6.5,1.2,0.9,7.8,27.7,2960,83.9,7.5,8.6,0.0,5.8
41067031814,Oregon,Washington County,4048,1993,2055,4.6,68.5,2.7,0.1,18.0,0.0,2892,130357.0,10320.0,46333.0,4737.0,2.9,1.0,56.0,17.0,19.2,1.5,6.3,71.5,7.7,4.6,1.0,2.6,12.6,27.6,2064,79.2,13.3,7.5,0.0,1.0
41067031815,Oregon,Washington County,6877,3496,3381,6.2,72.7,1.6,0.4,16.1,0.0,4893,97963.0,10999.0,42814.0,2725.0,4.1,2.6,52.7,9.0,28.3,3.5,6.4,64.8,16.1,6.9,0.5,3.6,8.2,28.0,3582,79.4,15.7,4.6,0.3,5.8
41067031904,Oregon,Washington County,3078,1499,1579,7.4,86.4,0.0,0.0,3.5,0.0,2248,99773.0,17730.0,37157.0,4325.0,9.2,8.5,47.1,9.4,26.6,2.7,14.2,81.9,7.1,4.7,0.0,1.7,4.6,22.2,1652,84.3,10.0,5.7,0.0,3.4
41067031907,Oregon,Washington County,6190,2664,3526,9.2,85.3,0.0,0.8,3.1,0.0,4773,53381.0,8106.0,31654.0,3628.0,12.8,27.2,41.3,15.6,28.4,0.9,13.8,83.3,5.2,4.2,2.1,2.2,3.0,25.4,2313,86.9,5.1,7.9,0.0,3.9
41067031908,Oregon,Washington County,7567,3875,3692,8.6,68.5,1.1,0.0,16.7,2.4,5303,104286.0,19916.0,52614.0,10501.0,5.0,5.3,57.2,9.7,23.3,1.5,8.4,79.3,10.1,1.3,0.4,0.8,8.3,25.6,4091,78.4,9.9,11.3,0.5,2.7
41067031909,Oregon,Washington County,5204,2615,2589,2.9,78.7,0.4,0.5,13.9,0.0,3436,113750.0,9652.0,39568.0,2943.0,1.8,0.0,50.8,13.1,25.3,3.1,7.7,81.0,7.2,5.4,0.5,0.6,5.3,29.2,2807,80.9,13.9,5.2,0.0,2.5
41067031910,Oregon,Washington County,8955,4192,4763,9.3,68.3,0.4,0.1,13.8,0.0,6282,106866.0,16876.0,42057.0,3917.0,3.8,4.1,56.3,8.5,25.3,4.3,5.6,82.7,7.8,2.7,0.4,1.7,4.7,25.5,4608,81.2,12.9,5.9,0.0,4.1
41067031911,Oregon,Washington County,5439,2608,2831,9.1,74.1,1.3,0.5,9.8,0.0,3794,71176.0,12589.0,33325.0,3145.0,12.9,19.8,37.2,18.7,29.8,7.7,6.7,75.6,9.2,3.3,1.7,1.3,8.7,24.5,3028,84.6,8.2,7.2,0.0,3.1
41067031912,Oregon,Washington County,4718,2368,2350,10.0,81.4,0.0,0.3,5.3,0.0,3440,81778.0,12208.0,33416.0,3209.0,11.6,20.5,41.9,18.6,26.5,4.4,8.6,75.3,6.9,8.9,4.7,0.3,3.8,24.6,2504,84.8,10.6,4.2,0.4,5.1
41067032001,Oregon,Washington County,5091,2190,2901,9.6,84.5,0.2,0.9,2.3,0.3,4020,63472.0,6826.0,40141.0,4921.0,10.7,12.3,46.2,14.9,30.1,2.2,6.5,70.7,11.1,5.3,1.2,2.1,9.6,24.7,2424,80.6,9.6,9.7,0.1,3.4
41067032003,Oregon,Washington County,3955,1725,2230,26.7,61.4,4.5,0.6,3.7,0.1,2562,37784.0,8861.0,24076.0,2594.0,20.3,27.5,33.0,27.7,22.8,2.8,13.7,68.9,10.8,5.6,5.8,0.9,8.1,18.2,2224,85.7,6.3,8.0,0.0,4.6
41067032004,Oregon,Washington County,2203,1125,1078,14.3,79.1,1.4,0.2,2.2,1.0,1640,74960.0,9182.0,37541.0,3667.0,4.1,1.3,44.4,15.7,22.6,5.0,12.2,78.2,11.7,4.2,0.9,0.4,4.5,21.3,1315,88.4,7.8,3.6,0.2,4.4
41067032005,Oregon,Washington County,4642,2322,2320,39.9,49.7,2.0,0.0,2.0,2.8,2652,38750.0,5863.0,24068.0,3692.0,33.0,58.7,31.4,18.2,31.1,3.1,16.2,72.8,14.6,5.1,3.4,1.2,3.0,21.0,2573,93.9,3.1,3.0,0.0,5.6
41067032103,Oregon,Washington County,10789,5334,5455,7.2,85.1,0.6,0.2,2.6,0.4,7200,82519.0,12928.0,36015.0,3427.0,4.5,5.4,51.1,13.8,22.6,6.6,5.8,80.7,6.0,2.3,4.2,1.1,5.7,26.8,5216,80.2,16.6,3.2,0.0,3.0
41067032104,Oregon,Washington County,4876,2290,2586,5.6,89.1,0.0,0.0,2.1,0.0,3411,101250.0,9698.0,39039.0,2974.0,3.3,2.0,51.2,11.9,26.5,4.7,5.7,79.3,8.8,4.6,1.4,0.6,5.4,30.2,2491,83.0,12.8,4.1,0.0,3.9
41067032107,Oregon,Washington County,2199,1093,1106,10.3,85.5,0.7,0.0,0.7,0.0,1624,95268.0,21268.0,37499.0,3327.0,2.7,4.4,45.3,12.6,24.8,4.2,13.1,74.9,10.0,4.0,1.6,0.5,9.0,23.1,1167,79.9,14.5,5.7,0.0,5.9
41067032108,Oregon,Washington County,4262,2034,2228,11.8,78.9,0.0,0.7,2.5,1.1,3144,101970.0,11619.0,41423.0,4189.0,6.0,8.9,49.2,16.0,25.0,2.7,7.0,80.3,8.2,3.7,1.2,0.4,6.2,22.0,2591,87.1,7.4,5.4,0.0,6.7
41067032109,Oregon,Washington County,3137,1510,1627,6.8,86.7,0.1,0.1,2.6,0.0,2159,152361.0,6271.0,52187.0,4458.0,2.8,1.3,59.7,8.0,25.0,2.8,4.5,84.9,3.5,3.0,0.0,1.8,6.8,29.6,1484,80.6,13.5,5.9,0.0,4.4
41067032110,Oregon,Washington County,4096,1577,2519,9.9,74.3,4.7,1.5,5.3,0.0,3289,84494.0,8765.0,30152.0,3925.0,8.5,14.5,55.1,7.3,26.4,5.9,5.4,74.5,7.5,2.6,1.5,0.5,13.3,22.7,1392,88.8,3.8,7.0,0.4,1.8
41067032200,Oregon,Washington County,7716,3874,3842,5.4,88.0,0.1,0.6,3.1,0.0,5430,99073.0,9667.0,41684.0,3926.0,3.2,0.7,51.1,10.3,27.3,7.5,3.8,79.3,8.7,0.7,2.4,0.0,8.9,28.1,3705,80.6,9.5,9.9,0.0,4.5
41067032300,Oregon,Washington County,6116,2992,3124,21.8,58.2,4.9,0.0,10.0,0.0,3787,84839.0,6315.0,30236.0,3242.0,12.2,18.4,45.6,11.4,16.3,13.8,12.9,75.8,12.6,2.8,3.5,0.0,5.2,26.3,2892,84.0,8.6,7.1,0.2,5.9
41067032404,Oregon,Washington County,6766,3350,3416,17.9,72.0,0.3,0.1,2.7,3.2,5024,74495.0,5488.0,33196.0,2757.0,6.6,9.9,33.9,19.6,20.7,8.7,17.1,78.7,9.1,4.6,1.6,1.6,4.3,24.9,3762,84.9,11.6,3.5,0.0,6.9
41067032406,Oregon,Washington County,8841,4014,4827,13.4,70.5,0.6,0.0,7.8,1.4,6079,79742.0,12821.0,31312.0,3215.0,8.3,4.5,38.2,18.5,21.0,8.2,14.1,71.2,15.2,1.9,0.4,3.2,8.1,23.7,4267,80.8,10.1,9.1,0.0,6.2
41067032407,Oregon,Washington County,6030,2921,3109,17.8,64.4,0.3,0.1,13.0,1.0,3845,95000.0,5889.0,37784.0,5462.0,2.3,1.7,46.7,11.6,21.5,4.4,15.8,81.7,9.1,2.5,0.9,2.2,3.6,21.9,3241,81.4,12.9,5.7,0.0,4.3
41067032408,Oregon,Washington County,8087,4229,3858,10.6,54.3,0.0,0.0,25.4,0.0,4752,122155.0,20080.0,45681.0,5723.0,5.3,8.4,64.6,8.8,19.8,1.5,5.4,69.3,9.4,6.9,4.0,4.5,5.9,19.5,4640,84.1,10.9,5.0,0.0,3.7
41067032409,Oregon,Washington County,5060,2629,2431,72.4,24.1,0.5,0.0,1.0,0.0,1809,30304.0,8718.0,13346.0,1466.0,44.8,63.4,15.1,30.0,11.7,26.8,16.4,52.9,24.9,17.5,2.6,0.4,1.6,29.4,1971,89.0,7.6,2.8,0.5,9.5
41067032410,Oregon,Washington County,4305,2193,2112,49.8,42.1,0.9,0.4,3.6,0.0,2208,68871.0,11593.0,21460.0,2056.0,9.0,9.6,35.0,17.9,14.0,14.8,18.3,76.1,10.4,7.7,0.0,4.5,1.2,27.3,1745,84.0,10.7,5.4,0.0,4.7
41067032501,Oregon,Washington County,3591,1889,1702,42.2,47.4,1.9,0.0,3.0,0.5,2192,37366.0,7729.0,15870.0,2363.0,30.1,42.5,21.6,32.8,21.3,13.0,11.2,62.0,13.2,10.0,5.4,1.8,7.5,25.6,1206,87.6,6.9,5.5,0.0,9.5
41067032502,Oregon,Washington County,3032,1531,1501,17.2,61.8,2.7,0.4,8.1,0.0,2082,79583.0,10219.0,29808.0,2564.0,5.5,1.6,41.0,15.0,22.8,10.3,10.9,85.1,8.5,4.8,0.5,0.9,0.3,28.0,1754,82.3,16.2,1.4,0.0,2.8
41067032503,Oregon,Washington County,3920,1878,2042,28.7,61.3,0.7,0.2,7.1,0.0,2474,72031.0,10985.0,27340.0,2494.0,12.9,25.0,29.6,23.4,21.5,15.0,10.5,81.2,9.8,3.5,0.3,0.0,5.2,26.7,1996,86.1,9.7,4.3,0.0,4.1
41067032603,Oregon,Washington County,7328,3765,3563,16.1,76.3,0.8,0.0,4.7,0.3,4848,96781.0,12057.0,39034.0,4584.0,12.4,23.3,50.5,8.0,20.1,9.3,12.2,82.5,8.5,2.2,0.5,2.4,4.0,22.1,3431,85.5,11.7,2.9,0.0,4.4
41067032604,Oregon,Washington County,6380,2743,3637,34.0,56.5,2.2,0.0,4.1,0.0,4372,58600.0,11515.0,25995.0,3818.0,17.6,14.1,33.6,20.0,22.1,13.1,11.2,74.4,12.0,5.5,1.9,1.8,4.3,25.9,3379,89.5,6.7,3.8,0.0,5.8
41067032606,Oregon,Washington County,6932,3362,3570,35.3,56.1,0.0,0.0,1.9,0.0,4053,71591.0,12307.0,25591.0,2562.0,8.3,16.4,28.6,23.3,18.1,14.2,15.8,67.5,8.7,14.9,1.1,0.4,7.4,25.7,3780,87.1,9.2,3.8,0.0,4.5
41067032607,Oregon,Washington County,4205,2155,2050,7.7,55.4,1.4,0.0,30.8,0.0,2950,89677.0,7262.0,54360.0,4226.0,4.3,1.9,76.1,5.2,10.7,3.0,5.0,68.3,9.5,8.4,4.8,4.2,4.7,18.2,2675,88.8,7.4,3.9,0.0,5.2
41067032608,Oregon,Washington County,2438,1229,1209,10.7,64.3,0.6,0.0,21.4,0.0,1442,87500.0,8884.0,41696.0,3812.0,4.1,1.6,57.2,9.2,19.0,8.5,6.2,78.1,5.8,5.2,6.3,0.8,3.7,18.9,1348,91.0,8.0,1.0,0.0,2.7
41067032609,Oregon,Washington County,2455,1265,1190,14.7,61.7,3.4,0.0,16.5,1.4,1505,92348.0,7094.0,43170.0,4423.0,2.5,0.0,64.8,10.3,17.8,4.4,2.7,74.3,7.2,0.0,10.2,1.3,7.0,17.7,1325,82.4,12.5,5.1,0.0,1.9
41067032610,Oregon,Washington County,3031,1472,1559,16.0,71.8,2.0,0.0,4.1,0.0,2004,90208.0,15784.0,32731.0,3017.0,5.7,7.2,39.1,17.8,21.5,6.7,14.9,76.7,10.5,3.7,2.6,3.0,3.6,23.8,1518,84.6,9.6,5.9,0.0,3.2
41067032700,Oregon,Washington County,5149,2585,2564,14.4,81.1,0.0,0.5,2.0,0.0,3866,76790.0,6442.0,36661.0,3746.0,7.9,16.2,36.4,15.1,25.0,13.3,10.2,80.9,5.8,0.8,1.2,2.9,8.4,28.3,2577,84.9,8.7,5.2,1.2,2.5
41067032800,Oregon,Washington County,1294,690,604,5.9,92.5,0.0,0.0,0.0,0.0,948,67045.0,23481.0,34927.0,9077.0,10.7,13.5,22.2,13.8,28.8,22.3,12.9,73.8,11.9,0.0,4.0,1.5,8.8,22.1,636,74.5,13.7,11.2,0.6,2.8
41067032901,Oregon,Washington County,6240,3336,2904,36.9,54.5,0.5,0.5,2.7,0.0,3652,60588.0,7390.0,23036.0,2599.0,14.3,18.7,25.1,19.0,20.0,14.6,21.3,69.7,18.5,3.8,2.0,0.8,5.1,26.1,3001,90.5,5.6,3.9,0.0,8.5
41067032902,Oregon,Washington County,7667,3790,3877,55.7,40.5,0.2,0.3,0.0,0.0,4327,58952.0,3677.0,18400.0,1650.0,6.7,2.6,23.6,17.9,20.2,22.9,15.4,65.0,21.1,5.8,1.3,0.7,6.2,24.6,3697,89.6,5.0,5.5,0.0,5.8
41067033000,Oregon,Washington County,5765,2933,2832,16.7,76.8,0.0,0.1,2.0,0.1,4165,69670.0,12568.0,32770.0,5942.0,9.6,13.3,32.4,10.2,23.5,21.8,12.1,69.0,12.0,3.4,3.0,1.3,11.3,27.8,2625,78.2,8.9,10.3,2.6,6.1
41067033101,Oregon,Washington County,3004,1586,1418,17.9,77.3,0.0,0.0,0.9,0.0,2175,50354.0,6646.0,27174.0,4118.0,7.9,8.4,32.7,21.6,19.7,9.3,16.7,73.1,6.1,5.4,11.5,0.7,3.1,24.7,1346,82.5,12.9,4.5,0.0,11.5
41067033102,Oregon,Washington County,3514,1835,1679,42.0,54.4,0.7,0.0,0.8,0.0,2011,52266.0,12321.0,25356.0,8876.0,14.0,24.2,18.6,27.9,21.2,15.5,16.9,70.5,13.6,4.3,4.4,1.6,5.6,24.1,1643,90.4,7.8,1.8,0.0,12.0
41067033200,Oregon,Washington County,6978,3140,3838,30.3,54.3,1.0,0.4,7.5,0.0,4557,37983.0,9226.0,17257.0,2429.0,23.4,21.3,28.0,18.9,27.0,11.8,14.3,60.1,10.6,2.6,10.4,2.2,14.1,27.1,2899,82.9,4.0,13.1,0.0,3.2
41067033301,Oregon,Washington County,5921,2884,3037,16.8,74.8,0.0,0.1,3.5,0.0,3907,66886.0,9912.0,23979.0,2419.0,15.5,22.9,30.1,23.0,23.0,7.9,16.0,80.5,8.7,2.8,2.4,1.5,4.0,27.9,2962,80.7,13.5,5.6,0.2,6.4
41067033302,Oregon,Washington County,5482,2697,2785,7.5,87.4,0.3,0.2,1.1,0.4,3999,98125.0,14006.0,40130.0,5506.0,5.0,5.4,50.1,12.7,18.7,8.6,9.8,74.0,9.6,2.4,0.8,1.3,11.8,29.4,2455,79.1,12.1,8.4,0.4,8.2
41067033400,Oregon,Washington County,2239,1197,1042,3.1,91.3,0.2,0.0,1.3,0.0,1760,89118.0,27942.0,38043.0,4881.0,3.8,2.7,44.1,16.9,15.9,13.0,10.1,77.6,6.5,1.0,1.0,1.3,12.6,30.5,1138,75.7,12.2,12.1,0.0,4.4
41067033500,Oregon,Washington County,4334,2310,2024,7.1,87.9,0.1,0.1,1.6,0.3,3144,99348.0,5963.0,32855.0,2929.0,3.9,2.1,45.9,12.3,20.5,10.6,10.7,80.3,9.7,0.5,1.4,0.5,7.6,28.9,2242,82.6,13.3,4.1,0.0,3.3
41067033600,Oregon,Washington County,2270,1194,1076,4.1,92.2,0.0,0.0,1.4,0.0,1838,65625.0,11710.0,31178.0,5106.0,10.4,17.2,49.9,6.9,15.2,13.6,14.3,80.8,13.0,0.0,2.0,1.4,2.9,32.9,895,81.6,10.1,8.0,0.3,10.4
41069960100,Oregon,Wheeler County,1415,686,729,6.1,89.0,0.0,1.1,0.4,0.0,1159,33563.0,3911.0,21268.0,2334.0,20.6,37.4,38.0,16.3,13.5,19.1,13.3,64.4,11.2,0.0,14.7,1.4,8.3,20.2,498,54.8,31.9,12.9,0.4,8.3
41071030101,Oregon,Yamhill County,6300,3012,3288,10.6,82.2,0.1,0.0,2.1,0.4,4466,86528.0,9488.0,39567.0,3925.0,5.2,5.5,52.6,13.5,20.0,7.6,6.3,71.7,10.8,0.9,4.2,0.5,11.9,24.8,2966,71.0,15.9,12.5,0.5,4.2
41071030102,Oregon,Yamhill County,7272,3609,3663,7.9,89.2,0.0,0.0,1.5,0.0,5343,67993.0,8991.0,31572.0,3020.0,8.9,9.3,43.0,17.2,18.9,7.7,13.2,78.4,12.2,0.4,1.2,1.9,5.8,24.0,3638,80.0,12.7,7.3,0.0,6.9
41071030201,Oregon,Yamhill County,6937,3570,3367,15.6,73.6,0.5,1.5,3.1,0.2,5128,44309.0,9093.0,21427.0,3056.0,19.5,29.0,26.0,25.0,25.9,16.1,7.1,61.8,11.7,1.8,17.8,2.2,4.6,22.1,3444,90.2,3.4,6.4,0.0,3.3
41071030202,Oregon,Yamhill County,6057,2803,3254,20.7,77.1,0.0,0.8,0.3,0.0,4148,45183.0,3896.0,20169.0,2778.0,31.2,52.1,21.2,19.1,23.7,11.2,24.9,72.1,19.0,0.7,2.9,3.4,1.9,32.1,2812,90.8,4.6,4.6,0.0,11.8
41071030301,Oregon,Yamhill County,9940,4840,5100,18.6,75.7,0.2,0.3,1.0,0.2,6961,66810.0,6191.0,28196.0,2283.0,12.2,21.4,28.1,20.4,24.4,12.0,15.1,81.1,9.3,1.4,1.6,1.2,5.3,28.0,4852,83.6,8.3,7.9,0.3,5.1
41071030302,Oregon,Yamhill County,1985,995,990,2.2,93.9,0.0,0.5,1.0,0.0,1649,97837.0,9480.0,49541.0,6542.0,3.4,0.0,53.0,8.8,18.3,11.1,8.8,76.1,6.6,1.6,3.8,0.3,11.7,28.7,1030,82.6,9.2,8.2,0.0,2.1
41071030400,Oregon,Yamhill County,7954,3905,4049,5.4,91.3,0.0,0.2,0.3,0.0,6239,74207.0,7922.0,40105.0,10139.0,4.5,4.2,30.1,19.6,24.0,12.5,13.7,80.4,10.2,0.6,2.1,0.3,6.3,32.6,3959,80.0,13.0,7.0,0.0,3.5
41071030501,Oregon,Yamhill County,6560,4067,2493,10.1,76.2,5.5,2.1,0.6,1.1,5327,59543.0,7951.0,21934.0,2107.0,7.2,7.8,31.5,22.7,17.6,11.0,17.2,75.1,7.4,1.3,4.0,1.5,10.9,33.0,2044,79.8,14.9,5.3,0.0,9.2
41071030502,Oregon,Yamhill County,4968,2340,2628,7.7,81.1,0.8,5.8,1.8,0.3,3668,44778.0,6754.0,22578.0,3177.0,14.6,18.9,25.8,30.8,19.4,7.9,16.1,79.9,7.4,0.0,5.6,3.4,3.6,29.3,2085,77.5,16.7,5.8,0.0,6.8
41071030601,Oregon,Yamhill County,3341,1722,1619,25.9,68.6,0.0,0.9,1.1,0.0,2353,39205.0,4750.0,20879.0,2482.0,16.3,26.2,17.0,27.0,20.2,11.2,24.6,74.7,15.1,0.0,5.8,0.9,3.5,21.2,1281,82.0,10.6,7.4,0.0,8.5
41071030602,Oregon,Yamhill County,6167,2981,3186,10.8,80.7,1.0,1.0,2.2,0.5,4584,82689.0,11286.0,44159.0,8267.0,7.2,3.3,53.6,5.9,18.5,3.3,18.8,81.5,10.8,0.0,0.8,0.6,6.2,23.4,2414,84.4,11.0,4.6,0.0,5.0
41071030701,Oregon,Yamhill County,8156,4065,4091,9.0,88.9,0.1,0.0,0.5,0.3,6086,56995.0,7155.0,31607.0,3012.0,12.8,12.1,42.1,12.8,21.5,7.7,15.8,87.7,6.8,0.0,2.5,2.5,0.4,22.5,3363,75.5,19.8,4.7,0.0,9.6
41071030702,Oregon,Yamhill County,7846,4227,3619,20.5,73.5,0.6,0.0,1.7,0.0,5245,45365.0,3093.0,25993.0,4988.0,19.0,25.2,25.4,22.4,16.7,13.2,22.4,74.3,17.3,0.9,0.8,3.3,3.3,23.6,3699,80.3,14.4,5.2,0.0,9.4
41071030801,Oregon,Yamhill County,5000,2395,2605,39.0,53.7,1.8,0.6,2.1,0.1,2974,43633.0,3779.0,22285.0,2768.0,18.4,25.5,20.5,26.7,13.4,16.9,22.5,71.5,10.0,0.8,9.4,3.8,4.6,20.3,2260,83.5,8.9,6.2,1.3,4.2
41071030802,Oregon,Yamhill County,5023,2348,2675,33.0,54.6,3.9,0.6,2.9,0.8,3130,49054.0,4224.0,18959.0,3654.0,25.8,40.1,28.9,20.2,19.2,14.4,17.3,56.3,15.6,0.0,22.7,1.6,3.8,19.7,2425,89.1,7.0,4.0,0.0,4.5
41071030900,Oregon,Yamhill County,4715,2252,2463,24.8,70.3,0.1,0.1,0.6,0.0,3093,57230.0,8751.0,23538.0,2444.0,11.3,16.4,32.2,16.5,22.2,13.1,16.0,72.9,11.8,0.0,3.6,0.6,11.1,24.9,1938,71.7,16.0,11.1,1.2,7.3
41071031000,Oregon,Yamhill County,4145,2057,2088,12.0,80.2,0.0,1.8,1.3,0.0,2979,54135.0,8313.0,23332.0,2481.0,19.4,25.5,34.1,22.4,19.7,12.9,10.8,74.9,14.4,0.2,3.0,0.0,7.5,31.7,1632,73.1,16.7,9.6,0.7,12.0
